timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
835924874,23617696,31.0276903,121.4409744,-3.98839,-2.12468,-5.93222,0.000512231,0.000809682,0.0,-0.0522561,-0.151035,0.256574,0.133078,-0.00535803,-0.00263178,0.038596,-7.36726,-6.13754,8.56163,-1.22523,2.14036,7.15268,-0.256574,0.117505,0.19227,0.0881044,0.0847254,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
836024896,23617696,31.0276903,121.4409744,-3.99038,-2.14675,-5.84016,0.000512231,0.000809682,0.0,0.00664786,-0.193813,0.206144,0.163898,-0.00535803,-0.00263178,0.038596,7.7967,2.38905,3.16257,-1.22391,2.14036,7.06062,-0.206144,0.111783,0.19126,0.0847788,0.0832391,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
836129726,23617696,31.0276903,121.4409744,-3.98782,-2.17644,-5.75047,0.000512231,0.000809682,0.0,0.0216478,-0.280628,0.10146,0.132984,-0.00535803,-0.00263178,0.038596,1.68672,-1.93662,-6.80207,-1.22367,2.14036,6.97093,-0.10146,0.118117,0.192641,0.08896,0.0848903,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
836233649,23617696,31.0276903,121.4409744,-3.9834,-2.21385,-5.72534,0.000512231,0.000809682,0.0,0.0346728,-0.359313,0.0315842,0.0734349,-0.00535803,-0.00263178,0.038596,-4.02186,0.200276,3.87093,-1.22259,2.14036,6.94579,-0.0315842,0.112452,0.190733,0.085672,0.0832662,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
836333710,23617696,31.0276903,121.4409744,-3.97774,-2.25735,-5.7446,0.000512231,0.000809682,0.0,0.059839,-0.439176,-0.043175,-0.0242726,-0.00535803,-0.00263178,0.038596,2.09113,-2.79434,-0.0766619,-1.22322,2.14036,6.96506,0.043175,0.118419,0.192591,0.0898254,0.0848998,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
836434558,23617696,31.0276903,121.4409744,-3.97098,-2.30854,-5.76064,0.000512231,0.000809682,0.0,0.0919594,-0.498809,-0.0471065,-0.0426813,-0.00535803,-0.00263178,0.038596,-2.09089,-2.79183,1.16089,-1.22514,2.14036,6.98109,0.0471065,0.112696,0.191533,0.086483,0.0834312,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
836538671,23617696,31.0276903,121.4409744,-3.96117,-2.36755,-5.79355,0.000512231,0.000809682,0.0,0.133961,-0.566654,-0.0590564,-0.0828521,-0.00535803,-0.00263178,0.038596,2.2219,2.29287,-2.67847,-1.22908,2.14036,7.01401,0.0590564,0.119189,0.193783,0.0907211,0.0852399,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
836638561,23617696,31.0276903,121.4409744,-3.94804,-2.42947,-5.81937,0.000512231,0.000809682,0.0,0.154783,-0.600634,0.0101326,-0.0344657,-0.00535803,-0.00263178,0.038596,-1.51919,0.505388,1.4608,-1.23288,2.14036,7.03982,-0.0101326,0.112769,0.192207,0.0865852,0.0835125,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
836739294,23617696,31.0276903,121.4409744,-3.93201,-2.49591,-5.81072,0.000512231,0.000809682,0.0,0.16546,-0.642752,0.0555762,0.0226944,-0.00535803,-0.00263178,0.038596,-2.1919,-0.670471,1.01333,-1.23702,2.14036,7.03118,-0.0555762,0.119268,0.193527,0.0906034,0.0851361,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
836843543,23617696,31.0276903,121.4409744,-3.91486,-2.56772,-5.77362,0.000512231,0.000809682,0.0,0.170136,-0.666829,0.096336,0.0957238,-0.00535803,-0.00263178,0.038596,0.424435,-2.57457,5.58071,-1.23962,2.14036,6.99407,-0.096336,0.113353,0.193272,0.086708,0.0837967,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
836943304,23617696,31.0276903,121.4409744,-3.89671,-2.63935,-5.71471,0.000512231,0.000809682,0.0,0.187329,-0.682721,0.0859667,0.134564,-0.00535803,-0.00263178,0.038596,-1.44439,4.81141,0.701815,-1.24112,2.14036,6.93516,-0.0859667,0.119418,0.194182,0.090338,0.0852399,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
837044110,23617696,31.0276903,121.4409744,-3.87678,-2.7147,-5.65448,0.000512231,0.000809682,0.0,0.221779,-0.734164,0.0468551,0.139383,-0.00535803,-0.00263178,0.038596,-0.626994,-0.683288,-10.8434,-1.24169,2.14036,6.87494,-0.0468551,0.113546,0.192136,0.0865729,0.0835763,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
837148103,23617696,31.0276903,121.4409744,-3.85385,-2.79541,-5.64074,0.000512231,0.000809682,0.0,0.223787,-0.764257,-0.00151943,0.0886387,-0.00535803,-0.00263178,0.038596,-3.47208,-0.857587,-1.6261,-1.24121,2.14036,6.86119,0.00151943,0.120097,0.193465,0.0907641,0.0852073,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
837252107,23617696,31.0276903,121.4409744,-3.83152,-2.87995,-5.6875,0.000512231,0.000809682,0.0,0.235729,-0.768414,-0.0878506,-0.0517142,-0.00535803,-0.00263178,0.038596,-0.334292,0.679071,-6.64969,-1.2404,2.14036,6.90795,0.0878506,0.114122,0.192392,0.0871274,0.0837304,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
837352060,23617696,31.0276903,121.4409744,-3.80895,-2.96207,-5.73887,0.000512231,0.000809682,0.0,0.262155,-0.799671,-0.10819,-0.117326,-0.00535803,-0.00263178,0.038596,1.41675,-3.51949,-4.21968,-1.24047,2.14036,6.95932,0.10819,0.120205,0.193297,0.0911382,0.0851775,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
837452885,23617696,31.0276903,121.4409744,-3.78624,-3.04596,-5.78041,0.000512231,0.000809682,0.0,0.283513,-0.806823,-0.0930453,-0.132273,-0.00535803,-0.00263178,0.038596,2.8073,-0.286832,-8.29008,-1.24195,2.14036,7.00086,0.0930453,0.11416,0.192194,0.0873972,0.0836962,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
837556914,23617696,31.0276903,121.4409744,-3.76099,-3.133,-5.83036,0.000512231,0.000809682,0.0,0.26964,-0.802053,-0.0608058,-0.13695,-0.00535803,-0.00263178,0.038596,3.19659,3.71758,-5.48292,-1.24481,2.14036,7.05081,0.0608058,0.120783,0.194429,0.0913947,0.0855018,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
837657039,23617696,31.0276903,121.4409744,-3.7396,-3.21375,-5.85659,0.000512231,0.000809682,0.0,0.245468,-0.785047,0.0105582,-0.0800713,-0.00535803,-0.00263178,0.038596,3.15331,2.16277,0.489826,-1.24735,2.14036,7.07704,-0.0105582,0.113992,0.192845,0.0868301,0.0837603,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
837757736,23617696,31.0276903,121.4409744,-3.71929,-3.29204,-5.81978,0.000512231,0.000809682,0.0,0.251185,-0.742317,0.10944,0.0598071,-0.00535803,-0.00263178,0.038596,2.20976,2.79177,2.17597,-1.24939,2.14036,7.04023,-0.10944,0.120565,0.194149,0.090752,0.0853811,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
837861777,23617696,31.0276903,121.4409744,-3.69718,-3.37092,-5.78761,0.000512231,0.000809682,0.0,0.248584,-0.752554,0.0993909,0.0752893,-0.00535803,-0.00263178,0.038596,0.671966,-2.06047,-5.78116,-1.25051,2.14036,7.00806,-0.0993909,0.114429,0.192982,0.0865851,0.0838679,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
837961737,23617696,31.0276903,121.4409744,-3.67436,-3.44667,-5.77623,0.000512231,0.000809682,0.0,0.27143,-0.755468,0.0745485,0.0550099,-0.00535803,-0.00263178,0.038596,2.43857,5.38666,0.602634,-1.25151,2.14036,6.99669,-0.0745485,0.120534,0.193905,0.0901968,0.085316,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
838062595,23617696,31.0276903,121.4409744,-3.65257,-3.52526,-5.77724,0.000512231,0.000809682,0.0,0.283948,-0.781761,0.0554895,0.0305238,-0.00535803,-0.00263178,0.038596,5.07597,0.930708,-4.3621,-1.25232,2.14036,6.9977,-0.0554895,0.114401,0.191884,0.0864641,0.0836498,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
838166514,23617696,31.0276903,121.4409744,-3.62816,-3.60921,-5.7957,0.000512231,0.000809682,0.0,0.266871,-0.791268,0.0120393,-0.0333075,-0.00535803,-0.00263178,0.038596,-1.61101,-1.06729,-5.97061,-1.25356,2.14036,7.01616,-0.0120393,0.108951,0.190824,0.0830826,0.0821853,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
838270531,23617696,31.0276903,121.4409744,-3.6045,-3.69358,-5.80974,0.000512231,0.000809682,0.0,0.274023,-0.780879,0.0191803,-0.0368539,-0.00535803,-0.00263178,0.038596,1.56668,0.444937,-2.85202,-1.25431,2.14036,7.0302,-0.0191803,0.115128,0.19302,0.0871362,0.0840154,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
838371313,23617696,31.0276903,121.4409744,-3.58088,-3.77332,-5.82229,0.000512231,0.000809682,0.0,0.278542,-0.785204,0.0385408,-0.0269145,-0.00535803,-0.00263178,0.038596,-0.933089,2.4741,4.52275,-1.25545,2.14036,7.04275,-0.0385408,0.121781,0.194347,0.0912892,0.0856408,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
838471299,23617696,31.0276903,121.4409744,-3.55912,-3.85005,-5.81728,0.000512231,0.000809682,0.0,0.300076,-0.787868,0.0497704,-0.00820605,-0.00535803,-0.00263178,0.038596,0.495238,-0.643936,-5.48436,-1.25645,2.14036,7.03774,-0.0497704,0.115125,0.192722,0.0871261,0.0839536,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
838575304,23617696,31.0276903,121.4409744,-3.53524,-3.92936,-5.82795,0.000512231,0.000809682,0.0,0.307466,-0.777332,0.0713102,0.00248749,-0.00535803,-0.00263178,0.038596,3.95164,0.544981,-3.64742,-1.25763,2.14036,7.0484,-0.0713102,0.121555,0.194763,0.0909996,0.085724,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
838676128,23617696,31.0276903,121.4409744,-3.51363,-4.00534,-5.83489,0.000512231,0.000809682,0.0,0.302561,-0.777112,0.0893624,0.0146969,-0.00535803,-0.00263178,0.038596,2.18947,-4.1568,-1.95178,-1.25826,2.14036,7.05535,-0.0893624,0.115358,0.193562,0.0871797,0.0842046,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
838776109,23617696,31.0276903,121.4409744,-3.48978,-4.08097,-5.83949,0.000512231,0.000809682,0.0,0.29529,-0.750028,0.100387,0.0196234,-0.00535803,-0.00263178,0.038596,1.83625,4.19001,2.79237,-1.25883,2.14036,7.05995,-0.100387,0.121479,0.195321,0.0908604,0.0858066,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
838880056,23617696,31.0276903,121.4409744,-3.46882,-4.15621,-5.84536,0.000512231,0.000809682,0.0,0.307682,-0.773277,0.125751,0.0386753,-0.00535803,-0.00263178,0.038596,-1.17114,0.640046,3.47987,-1.2585,2.14036,7.06581,-0.125751,0.115254,0.193218,0.0869315,0.0840937,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
838980122,23617696,31.0276903,121.4409744,-3.448,-4.22905,-5.82504,0.000512231,0.000809682,0.0,0.303976,-0.776822,0.0998799,0.0327207,-0.00535803,-0.00263178,0.038596,6.4657,-1.04315,-4.29428,-1.2576,2.14036,7.04549,-0.0998799,0.109616,0.192074,0.0832418,0.0825747,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
839080991,23617696,31.0276903,121.4409744,-3.4295,-4.3016,-5.78132,0.000512231,0.000809682,0.0,0.309278,-0.786417,0.123852,0.0954452,-0.00535803,-0.00263178,0.038596,3.5594,1.82143,3.53044,-1.25562,2.14036,7.00177,-0.123852,0.115286,0.192881,0.0869227,0.0840324,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
839184974,23617696,31.0276903,121.4409744,-3.4092,-4.37764,-5.73468,0.000512231,0.000809682,0.0,0.306408,-0.784187,0.0851637,0.0948095,-0.00535803,-0.00263178,0.038596,5.28541,1.86501,-2.73715,-1.25316,2.14036,6.95513,-0.0851637,0.10968,0.191811,0.0833266,0.0825357,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
839285002,23617696,31.0276903,121.4409744,-3.39259,-4.44762,-5.71143,0.000512231,0.000809682,0.0,0.315691,-0.804671,0.0546897,0.0775701,-0.00535803,-0.00263178,0.038596,1.4378,4.24274,0.923458,-1.25022,2.14036,6.93188,-0.0546897,0.115849,0.193955,0.0874469,0.0843536,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
839385702,23617696,31.0276903,121.4409744,-3.37483,-4.52092,-5.68833,0.000512231,0.000809682,0.0,0.303648,-0.813969,-0.019551,0.0201428,-0.00535803,-0.00263178,0.038596,4.35869,-2.15569,-2.66524,-1.24792,2.14036,6.90879,0.019551,0.110226,0.19191,0.0838836,0.0826821,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
839485727,23617696,31.0276903,121.4409744,-3.35993,-4.59379,-5.69763,0.000512231,0.000809682,0.0,0.297207,-0.811734,-0.0550932,-0.026681,-0.00535803,-0.00263178,0.038596,2.36763,2.72116,-3.57276,-1.24586,2.14036,6.91808,0.0550932,0.115764,0.193446,0.0876447,0.0842823,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
839589701,23617696,31.0276903,121.4409744,-3.34374,-4.67,-5.70824,0.000512231,0.000809682,0.0,0.278919,-0.80991,-0.0574427,-0.0378838,-0.00535803,-0.00263178,0.038596,0.854968,-3.14571,1.18325,-1.24478,2.14036,6.9287,0.0574427,0.11001,0.191428,0.0840317,0.0825917,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
839690558,23617696,31.0276903,121.4409744,-3.33141,-4.7393,-5.72163,0.000512231,0.000809682,0.0,0.277892,-0.797133,-0.0733882,-0.064123,-0.00535803,-0.00263178,0.038596,1.99315,5.46684,-8.41048,-1.24453,2.14036,6.94209,0.0733882,0.11624,0.192702,0.0881385,0.0842496,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
839790695,23617696,31.0276903,121.4409744,-3.31715,-4.8091,-5.72723,0.000512231,0.000809682,0.0,0.265613,-0.812227,-0.0335753,-0.0265595,-0.00535803,-0.00263178,0.038596,1.01858,-1.91737,5.68152,-1.24447,2.14036,6.94768,0.0335753,0.110384,0.190736,0.0841987,0.0825675,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
839894521,23617696,31.0276903,121.4409744,-3.30591,-4.87426,-5.741,0.000512231,0.000809682,0.0,0.256516,-0.798723,-0.0386819,-0.0414017,-0.00535803,-0.00263178,0.038596,1.67851,1.19465,4.97505,-1.2447,2.14036,6.96146,0.0386819,0.116442,0.192723,0.0881045,0.0843595,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
839995296,23617696,31.0276903,121.4409744,-3.29395,-4.93852,-5.75766,0.000512231,0.000809682,0.0,0.221032,-0.769943,-0.0242356,-0.0404209,-0.00535803,-0.00263178,0.038596,-3.84656,-2.70193,2.70884,-1.2452,2.14036,6.97812,0.0242356,0.110302,0.191194,0.0841403,0.0826815,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
840095371,23617696,31.0276903,121.4409744,-3.28607,-4.99766,-5.77389,0.000512231,0.000809682,0.0,0.240147,-0.76248,-0.036486,-0.0639326,-0.00535803,-0.00263178,0.038596,2.9451,0.609672,-6.33851,-1.24587,2.14036,6.99435,0.036486,0.116552,0.193349,0.0881273,0.084501,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
840199269,23617696,31.0276903,121.4409744,-3.27713,-5.05965,-5.76206,0.000512231,0.000809682,0.0,0.212051,-0.728277,-0.0235187,-0.03476,-0.00535803,-0.00263178,0.038596,-0.1795,1.18478,-1.57061,-1.24712,2.14036,6.98251,0.0235187,0.110891,0.191384,0.0844537,0.0828427,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
840300179,23617696,31.0276903,121.4409744,-3.2714,-5.11571,-5.7553,0.000512231,0.000809682,0.0,0.214069,-0.694962,-0.032863,-0.0345093,-0.00535803,-0.00263178,0.038596,4.65618,1.98716,-2.14439,-1.24712,2.14036,6.97576,0.032863,0.116684,0.193115,0.088147,0.0844757,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
840400077,23617696,31.0276903,121.4409744,-3.26706,-5.16654,-5.75142,0.000512231,0.000809682,0.0,0.170109,-0.606315,-0.0345211,-0.0287156,-0.00535803,-0.00263178,0.038596,-1.47269,2.35634,0.593864,-1.24584,2.14036,6.97187,0.0345211,0.110999,0.19119,0.0845392,0.0828318,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
840504129,23617696,31.0276903,121.4409744,-3.26677,-5.21253,-5.72699,0.000512231,0.000809682,0.0,0.144448,-0.545716,-0.00874618,0.0229662,-0.00535803,-0.00263178,0.038596,-0.504198,1.47634,1.32388,-1.24663,2.14036,6.94744,0.00874618,0.117309,0.192498,0.0887001,0.0844917,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
840604895,23617696,31.0276903,121.4409744,-3.26595,-5.25175,-5.6982,0.000512231,0.000809682,0.0,0.121549,-0.458433,0.0091178,0.067036,-0.00535803,-0.00263178,0.038596,-2.72415,3.58214,8.15669,-1.24704,2.14036,6.91866,-0.0091178,0.110971,0.190991,0.0845332,0.0828001,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
840704908,23617696,31.0276903,121.4409744,-3.27194,-5.28066,-5.69207,0.000512231,0.000809682,0.0,0.0659558,-0.368312,-0.0115951,0.0469126,-0.00535803,-0.00263178,0.038596,-6.01776,-0.551299,5.43404,-1.24693,2.14036,6.91252,0.0115951,0.117276,0.192301,0.0886061,0.0844539,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
840809049,23617696,31.0276903,121.4409744,-3.27849,-5.3038,-5.69725,0.000512231,0.000809682,0.0,0.0473295,-0.28641,-0.0672712,-0.0163741,-0.00535803,-0.00263178,0.038596,-0.71386,0.80975,-2.46138,-1.24597,2.14036,6.91771,0.0672712,0.111453,0.190422,0.0849334,0.082806,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
840913697,23617696,31.0276903,121.4409744,-3.28909,-5.31678,-5.72554,0.000512231,0.000809682,0.0,0.046797,-0.214238,-0.0512025,-0.0277111,-0.00535803,-0.00263178,0.038596,0.814245,1.56008,6.44068,-1.245,2.14036,6.946,0.0512025,0.117797,0.192632,0.0890528,0.0846313,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
841013806,23617696,31.0276903,121.4409744,-3.29946,-5.32249,-5.74547,0.000512231,0.000809682,0.0,0.0190817,-0.156708,-0.0307742,-0.0237622,-0.00535803,-0.00263178,0.038596,-5.14042,-3.07666,7.50242,-1.24488,2.14036,6.96592,0.0307742,0.111578,0.190284,0.0852578,0.0828232,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
841113721,23617696,31.0276903,121.4409744,-3.31157,-5.32138,-5.76427,0.000512231,0.000809682,0.0,0.0244728,-0.0918932,-0.035087,-0.0432037,-0.00535803,-0.00263178,0.038596,1.18423,2.19774,1.6454,-1.24531,2.14036,6.98472,0.035087,0.118,0.19255,0.0893372,0.0846631,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
841218707,23617696,31.0276903,121.4409744,-3.32358,-5.31812,-5.78058,0.000512231,0.000809682,0.0,0.0199842,-0.0379681,-0.0169145,-0.037059,-0.00535803,-0.00263178,0.038596,2.99634,4.18029,1.32915,-1.24626,2.14036,7.00103,0.0169145,0.112127,0.190626,0.0855192,0.083022,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
841322559,23617696,31.0276903,121.4409744,-3.33829,-5.31025,-5.77054,0.000512231,0.000809682,0.0,-0.00874892,0.00569531,0.032442,0.0231279,-0.00535803,-0.00263178,0.038596,0.969502,-3.57591,-0.780636,-1.24703,2.14036,6.99099,-0.032442,0.11854,0.192842,0.0895408,0.0848439,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
841422567,23617696,31.0276903,121.4409744,-3.35289,-5.29946,-5.75919,0.000512231,0.000809682,0.0,0.0188363,0.00993584,0.0417806,0.0404051,-0.00535803,-0.00263178,0.038596,-0.0430982,-2.82489,-1.66096,-1.24665,2.14036,6.97964,-0.0417806,0.112271,0.19051,0.0854421,0.0830299,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
841526542,23617696,31.0276903,121.4409744,-3.36682,-5.28721,-5.75805,0.000512231,0.000809682,0.0,0.0163213,0.0503873,0.00359529,0.00205581,-0.00535803,-0.00263178,0.038596,-2.25672,-0.835326,7.50031,-1.24636,2.14036,6.9785,-0.00359529,0.118689,0.19274,0.0894761,0.0848583,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
841627430,23617696,31.0276903,121.4409744,-3.37711,-5.27394,-5.78582,0.000512231,0.000809682,0.0,0.0369767,0.0540439,0.00837432,-0.0199859,-0.00535803,-0.00263178,0.038596,-3.16613,-2.31835,4.92785,-1.24478,2.14036,7.00628,-0.00837432,0.112333,0.190785,0.0852902,0.0831257,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
841727419,23617696,31.0276903,121.4409744,-3.38759,-5.25868,-5.80094,0.000512231,0.000809682,0.0,0.0422992,0.0349596,-0.0154218,-0.0544895,-0.00535803,-0.00263178,0.038596,-6.81549,-7.38719,1.93999,-1.24426,2.14036,7.02139,0.0154218,0.118276,0.19176,0.0890788,0.0846077,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
