timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
856548929,-0.118937,-0.0351915,-0.659521,0.514224,-0.0240425,0.00304194,-0.857314,0.870776,-0.0397471,-0.0356996,-0.488769,1
856580894,0.131158,0.0535462,-0.465941,0.506949,-0.0233287,0.00294792,-0.861655,0.870776,-0.0397471,-0.0356996,-0.488769,1
856612884,-0.224393,0.0499809,-0.385097,0.500793,-0.0230559,0.00251714,-0.865256,0.870776,-0.0397471,-0.0356996,-0.488769,1
856644865,-0.00224193,0.0634892,-0.432717,0.494974,-0.0222558,0.00223559,-0.86862,0.870776,-0.0397471,-0.0356996,-0.488769,1
856676948,-0.13829,0.167681,-0.312499,0.489671,-0.0218003,0.00276797,-0.87163,0.870776,-0.0397471,-0.0356996,-0.488769,1
856708902,-0.0277877,-0.0216192,-0.359048,0.484819,-0.021859,0.00418258,-0.874331,0.870776,-0.0397471,-0.0356996,-0.488769,1
856740930,0.123728,0.0164545,-0.340627,0.480305,-0.0223547,0.0050338,-0.876802,0.870776,-0.0397471,-0.0356996,-0.488769,1
856768990,0.0930209,0.052518,-0.323098,0.476693,-0.0233593,0.00554807,-0.878742,0.870776,-0.0397471,-0.0356996,-0.488769,1
856801006,-0.131258,-0.242101,-0.271077,0.472888,-0.0255391,0.00346068,-0.880746,0.870776,-0.0397471,-0.0356996,-0.488769,1
856832869,0.448381,-0.177103,-0.253189,0.469472,-0.0259177,-0.000840388,-0.882567,0.870776,-0.0397471,-0.0356996,-0.488769,1
856865739,-0.00690154,-0.0162776,-0.21197,0.466343,-0.0265969,-0.00442911,-0.884193,0.870776,-0.0397471,-0.0356996,-0.488769,1
856897712,0.0414311,-0.168262,-0.220802,0.463622,-0.0279592,-0.00693871,-0.885565,0.870776,-0.0397471,-0.0356996,-0.488769,1
856929817,-0.136646,0.0917333,-0.12279,0.461163,-0.0288278,-0.00736234,-0.886816,0.870776,-0.0397471,-0.0356996,-0.488769,1
856957701,-0.218731,-0.00624846,-0.150047,0.458922,-0.0293232,-0.006746,-0.887967,0.870776,-0.0397471,-0.0356996,-0.488769,1
856989750,-0.0293839,-0.0919789,-0.228887,0.455618,-0.0298304,-0.00601167,-0.889655,0.870776,-0.0397471,-0.0356996,-0.488769,1
857021656,-0.131387,0.101348,-0.267794,0.451346,-0.0304977,-0.00508532,-0.891813,0.870776,-0.0397471,-0.0356996,-0.488769,1
857053750,-0.0344412,-0.0228942,-0.417925,0.445952,-0.0302353,-0.00357154,-0.894539,0.870776,-0.0397471,-0.0356996,-0.488769,1
857085758,-0.0505279,0.0925288,-0.450466,0.439715,-0.0303959,-0.00280702,-0.897618,0.870776,-0.0397471,-0.0356996,-0.488769,1
857117771,-0.200556,0.0823433,-0.56923,0.4323,-0.0308001,-0.00166869,-0.901202,0.870776,-0.0397471,-0.0356996,-0.488769,1
857149669,0.0385044,-0.0512395,-0.634789,0.423906,-0.0309084,-0.000595257,-0.905178,0.870776,-0.0397471,-0.0356996,-0.488769,1
857178595,-0.0559851,0.00449404,-0.626459,0.415943,-0.0303266,0.000412821,-0.908885,0.870776,-0.0397471,-0.0356996,-0.488769,1
857210516,0.261336,-0.0115097,-0.583013,0.407162,-0.0298317,-0.000900602,-0.912868,0.870776,-0.0397471,-0.0356996,-0.488769,1
857242546,-0.137451,0.0236398,-0.458827,0.399543,-0.0296397,-0.00147549,-0.916234,0.870776,-0.0397471,-0.0356996,-0.488769,1
857274540,0.047935,0.0254939,-0.389547,0.393651,-0.0296214,-0.00144876,-0.918782,0.870776,-0.0397471,-0.0356996,-0.488769,1
857306619,-0.216918,-0.046964,-0.320868,0.389186,-0.0301029,-0.000593942,-0.920667,0.870776,-0.0397471,-0.0356996,-0.488769,1
857338649,0.0164579,0.0454391,-0.235809,0.385243,-0.0300621,-0.000740883,-0.922325,0.870776,-0.0397471,-0.0356996,-0.488769,1
857370482,0.00734601,-0.00254452,-0.237099,0.381668,-0.0297771,-0.000749654,-0.923819,0.870776,-0.0397471,-0.0356996,-0.488769,1
857402519,-0.143159,0.101992,-0.167723,0.378718,-0.0286456,-0.000318298,-0.925069,0.870776,-0.0397471,-0.0356996,-0.488769,1
857430595,0.0551009,-0.0183146,-0.198573,0.376704,-0.0281358,-0.000114332,-0.925906,0.870776,-0.0397471,-0.0356996,-0.488769,1
857463489,-0.0515271,-0.0825634,-0.0561387,0.375269,-0.0290213,-0.000668916,-0.926461,0.870776,-0.0397471,-0.0356996,-0.488769,1
857495329,0.0666947,-0.0129872,-0.00739126,0.375183,-0.0303063,-0.00169183,-0.926454,0.870776,-0.0397471,-0.0356996,-0.488769,1
857527438,0.0324379,-0.0498849,0.0708541,0.376598,-0.0313611,-0.00106553,-0.925845,0.870776,-0.0397471,-0.0356996,-0.488769,1
857559307,-0.124659,-0.0453907,0.183076,0.379123,-0.0313084,0.000162779,-0.924816,0.870776,-0.0397471,-0.0356996,-0.488769,1
857591344,-0.165129,0.0502232,0.294361,0.382709,-0.0309121,0.000875909,-0.923351,0.870776,-0.0397471,-0.0356996,-0.488769,1
857619324,0.0213553,-0.125625,0.266755,0.386509,-0.0310534,0.00101957,-0.921762,0.870776,-0.0397471,-0.0356996,-0.488769,1
857651350,-0.0421523,-0.171629,0.299344,0.39153,-0.0313895,0.00148397,-0.919629,0.870776,-0.0397471,-0.0356996,-0.488769,1
857683302,-0.164798,-0.136559,0.338086,0.397074,-0.0321999,0.00177862,-0.91722,0.870776,-0.0397471,-0.0356996,-0.488769,1
857715302,-0.204201,-0.0489737,0.43212,0.402884,-0.0326991,0.00272375,-0.914663,0.870776,-0.0397471,-0.0356996,-0.488769,1
857748108,0.0862276,0.193142,0.476243,0.409382,-0.0320605,0.00340845,-0.911793,0.870776,-0.0397471,-0.0356996,-0.488769,1
857780176,0.1654,0.0559785,0.457286,0.415864,-0.0311899,0.0032659,-0.908886,0.870776,-0.0397471,-0.0356996,-0.488769,1
857808108,0.0648416,0.0401991,0.476397,0.421547,-0.0304985,0.00288418,-0.906289,0.870776,-0.0397471,-0.0356996,-0.488769,1
857840194,0.180791,-0.0312681,0.440625,0.428133,-0.0300936,0.00215751,-0.903212,0.870776,-0.0397471,-0.0356996,-0.488769,1
857872139,-0.00904795,-0.0176062,0.408111,0.434903,-0.0301061,0.00306372,-0.899969,0.870776,-0.0397471,-0.0356996,-0.488769,1
857904125,-0.131304,0.0508159,0.439539,0.441622,-0.0292476,0.00448845,-0.896713,0.870776,-0.0397471,-0.0356996,-0.488769,1
857936058,-0.0600141,0.140586,0.485627,0.448297,-0.0284939,0.00523952,-0.893415,0.870776,-0.0397471,-0.0356996,-0.488769,1
857968202,0.256554,0.173254,0.427523,0.454785,-0.0279103,0.00535267,-0.890148,0.870776,-0.0397471,-0.0356996,-0.488769,1
858000114,0.163887,-0.136136,0.425842,0.461189,-0.0284139,0.00487641,-0.886833,0.870776,-0.0397471,-0.0356996,-0.488769,1
858032056,-0.309191,-0.00664751,0.420994,0.46753,-0.0280745,0.0058792,-0.883512,0.870776,-0.0397471,-0.0356996,-0.488769,1
858064058,-0.163244,0.354896,0.488519,0.473367,-0.0263036,0.00747559,-0.880441,0.870776,-0.0397471,-0.0356996,-0.488769,1
858092141,-0.305115,0.185392,0.391699,0.477935,-0.0240825,0.0100632,-0.878007,0.870776,-0.0397471,-0.0356996,-0.488769,1
858124134,0.114231,0.286133,0.396061,0.483013,-0.0217711,0.0126494,-0.875251,0.870776,-0.0397471,-0.0356996,-0.488769,1
858156933,0.104044,-0.0558522,0.257936,0.487613,-0.0210674,0.0138755,-0.872695,0.870776,-0.0397471,-0.0356996,-0.488769,1
858188982,0.0168301,0.0300893,0.263734,0.491456,-0.0210333,0.0134308,-0.870545,0.870776,-0.0397471,-0.0356996,-0.488769,1
858220849,-0.0919294,-0.00101582,0.21939,0.494665,-0.0211324,0.012417,-0.868738,0.870776,-0.0397471,-0.0356996,-0.488769,1
858252915,0.0969131,-0.071988,0.235972,0.497768,-0.0206361,0.0112614,-0.866992,0.870776,-0.0397471,-0.0356996,-0.488769,1
858280859,0.110864,-0.0260891,0.260141,0.500369,-0.0206057,0.00998697,-0.865509,0.870776,-0.0397471,-0.0356996,-0.488769,1
858312919,-0.0831933,-0.0101556,0.141704,0.503024,-0.021098,0.00916012,-0.863966,0.870776,-0.0397471,-0.0356996,-0.488769,1
858344903,0.199527,0.110699,0.167352,0.505392,-0.0211831,0.0081699,-0.862591,0.870776,-0.0397471,-0.0356996,-0.488769,1
858377029,-0.0941236,-0.207654,0.165879,0.507674,-0.0221182,0.0071805,-0.861236,0.870776,-0.0397471,-0.0356996,-0.488769,1
858409751,0.0441775,-0.10594,0.127802,0.509843,-0.0221356,0.00697883,-0.859954,0.870776,-0.0397471,-0.0356996,-0.488769,1
858441719,0.238925,0.194592,0.0839527,0.511622,-0.021111,0.00809233,-0.858913,0.870776,-0.0397471,-0.0356996,-0.488769,1
858473704,0.152405,-0.0124586,0.123672,0.513444,-0.0202706,0.00821317,-0.857844,0.870776,-0.0397471,-0.0356996,-0.488769,1
858501693,0.194944,0.1112,0.15949,0.515031,-0.0195863,0.00710601,-0.856918,0.870776,-0.0397471,-0.0356996,-0.488769,1
858533727,0.00629218,-0.19342,0.185782,0.516973,-0.0199181,0.00477854,-0.855757,0.870776,-0.0397471,-0.0356996,-0.488769,1
858565768,-0.141083,-0.0845739,0.142958,0.519228,-0.0207884,0.00318256,-0.854377,0.870776,-0.0397471,-0.0356996,-0.488769,1
858597671,0.140409,0.0540099,0.161644,0.521577,-0.0211958,0.00311632,-0.852936,0.870776,-0.0397471,-0.0356996,-0.488769,1
858629750,0.0816591,0.211686,0.164042,0.523997,-0.0207766,0.00420816,-0.851456,0.870776,-0.0397471,-0.0356996,-0.488769,1
858661733,-0.0714003,-0.116689,0.258523,0.526743,-0.0201047,0.00582653,-0.849767,0.870776,-0.0397471,-0.0356996,-0.488769,1
858693766,0.0375961,-0.0776618,0.219537,0.529784,-0.0193822,0.00624204,-0.847888,0.870776,-0.0397471,-0.0356996,-0.488769,1
858721739,0.0799309,-0.0661957,0.302854,0.532901,-0.0188651,0.00530485,-0.84595,0.870776,-0.0397471,-0.0356996,-0.488769,1
858753724,0.130208,-0.0405396,0.261643,0.536967,-0.0184308,0.0035999,-0.843394,0.870776,-0.0397471,-0.0356996,-0.488769,1
858786692,0.167589,0.0580646,0.27829,0.541003,-0.0173843,0.00333078,-0.840834,0.870776,-0.0397471,-0.0356996,-0.488769,1
858818679,-0.138105,-0.0101409,0.320592,0.545082,-0.0166634,0.0051446,-0.838202,0.870776,-0.0397471,-0.0356996,-0.488769,1
858850472,-0.0109698,-0.104363,0.261071,0.548997,-0.0171914,0.00533585,-0.83563,0.870776,-0.0397471,-0.0356996,-0.488769,1
858882697,0.172805,0.120945,0.272574,0.552879,-0.0172352,0.00554374,-0.833065,0.870776,-0.0397471,-0.0356996,-0.488769,1
858914550,0.0502379,-0.0197406,0.269225,0.556353,-0.0172355,0.00510461,-0.830752,0.870776,-0.0397471,-0.0356996,-0.488769,1
858942600,-0.0949919,0.132109,0.275607,0.559126,-0.0171686,0.00486841,-0.82889,0.870776,-0.0397471,-0.0356996,-0.488769,1
858974552,-0.0154449,-0.0737018,0.227435,0.56168,-0.0163809,0.00483639,-0.827178,0.870776,-0.0397471,-0.0356996,-0.488769,1
859006591,0.14302,-0.0175382,0.105381,0.563772,-0.0163462,0.00363934,-0.825761,0.870776,-0.0397471,-0.0356996,-0.488769,1
859039323,0.109687,-0.0743306,0.0648497,0.565475,-0.0163797,0.00326021,-0.824597,0.870776,-0.0397471,-0.0356996,-0.488769,1
859071507,0.0890595,-0.025499,0.185305,0.566981,-0.0163987,0.00199324,-0.823565,0.870776,-0.0397471,-0.0356996,-0.488769,1
859103347,-0.0538171,0.000771332,0.0631057,0.568331,-0.0165939,0.000701046,-0.822632,0.870776,-0.0397471,-0.0356996,-0.488769,1
859131307,0.0165168,-0.0685608,0.0804466,0.569385,-0.0165699,-0.000152052,-0.821904,0.870776,-0.0397471,-0.0356996,-0.488769,1
859163330,-0.0108982,0.00414287,0.0554826,0.570333,-0.0165207,-0.000134412,-0.821247,0.870776,-0.0397471,-0.0356996,-0.488769,1
859195269,0.10114,0.00082564,0.0765031,0.57126,-0.0160615,0.000387811,-0.820612,0.870776,-0.0397471,-0.0356996,-0.488769,1
859227414,-0.0600919,0.22052,0.0926956,0.572056,-0.0146733,0.0021405,-0.820081,0.870776,-0.0397471,-0.0356996,-0.488769,1
859259315,-0.10323,-0.0414519,0.0250108,0.572699,-0.0134864,0.00336051,-0.819648,0.870776,-0.0397471,-0.0356996,-0.488769,1
859291350,0.117016,0.0769918,0.0789234,0.573429,-0.0121353,0.00357242,-0.819158,0.870776,-0.0397471,-0.0356996,-0.488769,1
859323260,0.0136885,0.0545867,0.00719151,0.573914,-0.0120075,0.00259931,-0.818823,0.870776,-0.0397471,-0.0356996,-0.488769,1
859352158,0.0452542,0.111424,0.0956527,0.574523,-0.0122014,0.00173872,-0.818396,0.870776,-0.0397471,-0.0356996,-0.488769,1
859384108,-0.096825,-0.0333337,0.015272,0.574916,-0.0118844,0.0020465,-0.818124,0.870776,-0.0397471,-0.0356996,-0.488769,1
859416172,0.0196508,-0.0741016,0.0531301,0.575391,-0.0109929,0.00304382,-0.817799,0.870776,-0.0397471,-0.0356996,-0.488769,1
859448155,0.188708,0.180103,0.0293398,0.575641,-0.00992261,0.00450899,-0.81763,0.870776,-0.0397471,-0.0356996,-0.488769,1
859480272,-0.296542,0.126106,0.0424603,0.575932,-0.00916029,0.00688293,-0.817417,0.870776,-0.0397471,-0.0356996,-0.488769,1
859512054,0.00517207,0.0170686,0.0633388,0.576282,-0.00832781,0.00811743,-0.817168,0.870776,-0.0397471,-0.0356996,-0.488769,1
859544126,0.135044,0.0332128,-0.0134347,0.576324,-0.00774054,0.00811464,-0.817144,0.870776,-0.0397471,-0.0356996,-0.488769,1
859576104,-0.129623,-0.0800666,-0.0126164,0.576403,-0.00780232,0.00753404,-0.817094,0.870776,-0.0397471,-0.0356996,-0.488769,1
859608099,0.323257,-0.0341799,0.0184577,0.576563,-0.00721384,0.00595338,-0.816999,0.870776,-0.0397471,-0.0356996,-0.488769,1
859640077,-0.0846033,-0.0599988,0.0397795,0.576802,-0.00748875,0.00460776,-0.816837,0.870776,-0.0397471,-0.0356996,-0.488769,1
859672105,0.21376,-0.174582,-0.0172636,0.576882,-0.00769434,0.00327914,-0.816785,0.870776,-0.0397471,-0.0356996,-0.488769,1
859704933,0.0951305,0.136464,0.0464069,0.576997,-0.00745079,0.00274462,-0.816708,0.870776,-0.0397471,-0.0356996,-0.488769,1
859736910,0.00277828,0.100934,-0.00303315,0.576977,-0.00570446,0.00314751,-0.816734,0.870776,-0.0397471,-0.0356996,-0.488769,1
859764977,0.0068684,0.345148,0.019062,0.577022,-0.00130637,0.00471051,-0.816714,0.870776,-0.0397471,-0.0356996,-0.488769,1
859796921,0.00779568,0.665008,-0.0402098,0.576738,0.00632458,0.00905705,-0.816854,0.870776,-0.0397471,-0.0356996,-0.488769,1
859829027,-0.0701388,0.622309,0.0144219,0.576374,0.0146212,0.0155531,-0.816907,0.870776,-0.0397471,-0.0356996,-0.488769,1
859860874,-0.0331581,0.720158,0.0182597,0.57602,0.022675,0.0219012,-0.816827,0.870776,-0.0397471,-0.0356996,-0.488769,1
859892948,0.165369,0.587388,-0.0610013,0.575485,0.0307458,0.0268812,-0.816792,0.870776,-0.0397471,-0.0356996,-0.488769,1
859924922,-0.0435483,0.602696,-0.0200465,0.574987,0.0390485,0.03101,-0.816641,0.870776,-0.0397471,-0.0356996,-0.488769,1
859956952,0.103911,0.590086,-0.0421199,0.574408,0.0468661,0.0348264,-0.816484,0.870776,-0.0397471,-0.0356996,-0.488769,1
859984894,0.0738346,0.587891,-0.0221051,0.573826,0.0529088,0.0388544,-0.816342,0.870776,-0.0397471,-0.0356996,-0.488769,1
860017882,-0.235519,0.637895,0.0174327,0.573187,0.0599888,0.0447106,-0.816002,0.870776,-0.0397471,-0.0356996,-0.488769,1
860049661,0.0306572,0.476186,-0.0948729,0.572475,0.0670261,0.0507124,-0.815603,0.870776,-0.0397471,-0.0356996,-0.488769,1
860081777,-0.284346,0.591122,0.0465696,0.57203,0.0744106,0.057092,-0.814853,0.870776,-0.0397471,-0.0356996,-0.488769,1
860113751,0.124178,0.514307,-0.0308365,0.57111,0.0811606,0.0607936,-0.814586,0.870776,-0.0397471,-0.0356996,-0.488769,1
860145708,0.05977,0.22448,-0.0463178,0.570415,0.085452,0.0633114,-0.814442,0.870776,-0.0397471,-0.0356996,-0.488769,1
860177755,0.123772,-0.295623,-0.0722341,0.5701,0.0852889,0.0631863,-0.81469,0.870776,-0.0397471,-0.0356996,-0.488769,1
860205718,0.250091,-0.358759,-0.0453795,0.57024,0.0829677,0.0614097,-0.814967,0.870776,-0.0397471,-0.0356996,-0.488769,1
860237699,-0.11912,-0.438204,0.00773368,0.570584,0.0784392,0.0570759,-0.81549,0.870776,-0.0397471,-0.0356996,-0.488769,1
860269720,0.102307,-0.549086,0.0157488,0.570864,0.0736557,0.051772,-0.816094,0.870776,-0.0397471,-0.0356996,-0.488769,1
860301726,-0.00539102,-0.170606,0.0106905,0.571073,0.0694181,0.0477999,-0.816561,0.870776,-0.0397471,-0.0356996,-0.488769,1
860333846,-0.183932,-0.418576,-0.0626484,0.571239,0.0648504,0.0455146,-0.816951,0.870776,-0.0397471,-0.0356996,-0.488769,1
860366573,0.129277,-0.282655,0.0486826,0.57156,0.0607347,0.0431247,-0.817173,0.870776,-0.0397471,-0.0356996,-0.488769,1
860398523,-0.0840818,-0.52953,-0.0530559,0.571803,0.0548106,0.0396002,-0.8176,0.870776,-0.0397471,-0.0356996,-0.488769,1
860426502,-0.103928,-0.530865,0.00685787,0.571961,0.0493865,0.0355251,-0.818022,0.870776,-0.0397471,-0.0356996,-0.488769,1
860458550,0.320649,-0.533251,-0.0188407,0.572144,0.0434378,0.0298716,-0.818457,0.870776,-0.0397471,-0.0356996,-0.488769,1
860490618,-0.225102,-0.515705,0.0415803,0.57246,0.0367919,0.0251595,-0.81872,0.870776,-0.0397471,-0.0356996,-0.488769,1
860522532,0.110229,-0.892271,0.00937846,0.572882,0.0277396,0.0186482,-0.818956,0.870776,-0.0397471,-0.0356996,-0.488769,1
860554527,-0.180781,-0.651526,0.0388332,0.573391,0.017025,0.011949,-0.819018,0.870776,-0.0397471,-0.0356996,-0.488769,1
860586580,-0.411901,-1.05299,0.0820343,0.574231,0.00527694,0.00504706,-0.818661,0.870776,-0.0397471,-0.0356996,-0.488769,1
860618575,0.432259,-0.682306,-0.0192417,0.574786,-0.00447239,-0.00177417,-0.81829,0.870776,-0.0397471,-0.0356996,-0.488769,1
860647366,-0.144562,-0.875054,0.0235841,0.575188,-0.0148605,-0.00479616,-0.817873,0.870776,-0.0397471,-0.0356996,-0.488769,1
860679355,0.13345,-0.79084,-0.0583799,0.575506,-0.0268127,-0.00932686,-0.817304,0.870776,-0.0397471,-0.0356996,-0.488769,1
860711303,0.206638,-0.993095,0.0708414,0.576016,-0.0413278,-0.017925,-0.816197,0.870776,-0.0397471,-0.0356996,-0.488769,1
860743319,0.642662,-0.689771,-0.00808973,0.576699,-0.0516958,-0.0290118,-0.814803,0.870776,-0.0397471,-0.0356996,-0.488769,1
860775302,0.552493,-0.417967,0.127407,0.578131,-0.0577891,-0.0390293,-0.812959,0.870776,-0.0397471,-0.0356996,-0.488769,1
860807405,0.381647,-0.0659925,0.021028,0.579257,-0.060592,-0.0446034,-0.811665,0.870776,-0.0397471,-0.0356996,-0.488769,1
860839321,-0.043092,0.0596597,0.0382904,0.579817,-0.0630596,-0.0461997,-0.810988,0.870776,-0.0397471,-0.0356996,-0.488769,1
860867433,0.111212,-0.00387153,-0.025653,0.580127,-0.0637603,-0.0449761,-0.81078,0.870776,-0.0397471,-0.0356996,-0.488769,1
860899403,0.228789,0.176629,0.0145879,0.580433,-0.0626676,-0.0424175,-0.810785,0.870776,-0.0397471,-0.0356996,-0.488769,1
860932057,0.00438015,0.245057,-0.0189026,0.580423,-0.0616046,-0.0397658,-0.811008,0.870776,-0.0397471,-0.0356996,-0.488769,1
860964131,-0.201892,0.0412185,0.00843165,0.580303,-0.0611573,-0.0382301,-0.811201,0.870776,-0.0397471,-0.0356996,-0.488769,1
860996167,0.0128256,0.168936,0.00733976,0.580241,-0.0597262,-0.0375211,-0.811385,0.870776,-0.0397471,-0.0356996,-0.488769,1
861028230,-0.0504602,-0.0608518,0.0149967,0.580286,-0.0578425,-0.0367504,-0.811524,0.870776,-0.0397471,-0.0356996,-0.488769,1
861060076,0.349435,0.125351,-0.053938,0.58038,-0.0561441,-0.0370538,-0.811563,0.870776,-0.0397471,-0.0356996,-0.488769,1
861088107,0.286091,-0.0586096,-0.0556066,0.580372,-0.0562612,-0.037549,-0.811537,0.870776,-0.0397471,-0.0356996,-0.488769,1
861120064,-0.200488,0.0215123,0.0443022,0.580411,-0.0578732,-0.0377673,-0.811386,0.870776,-0.0397471,-0.0356996,-0.488769,1
861152101,-0.460017,-0.275109,-0.00834087,0.580425,-0.060534,-0.037951,-0.811173,0.870776,-0.0397471,-0.0356996,-0.488769,1
861184098,-0.0245188,-0.0213062,0.0282446,0.580483,-0.0615033,-0.0379099,-0.811061,0.870776,-0.0397471,-0.0356996,-0.488769,1
861216135,0.0628106,0.107809,-0.0267179,0.580573,-0.061417,-0.0366582,-0.811061,0.870776,-0.0397471,-0.0356996,-0.488769,1
861248087,0.0237392,0.231908,-0.0296094,0.580756,-0.0599949,-0.0345441,-0.811129,0.870776,-0.0397471,-0.0356996,-0.488769,1
861276062,-0.0312295,-0.00741583,-0.0081139,0.580949,-0.0592562,-0.0344828,-0.811048,0.870776,-0.0397471,-0.0356996,-0.488769,1
861308863,0.0902288,-0.115583,-0.00183734,0.581328,-0.0586788,-0.0356995,-0.810765,0.870776,-0.0397471,-0.0356996,-0.488769,1
861340950,-0.108353,-0.16953,-0.0335199,0.581623,-0.0587005,-0.0370314,-0.810492,0.870776,-0.0397471,-0.0356996,-0.488769,1
861372891,0.138015,-0.0776395,0.011805,0.581969,-0.0587783,-0.0382135,-0.810183,0.870776,-0.0397471,-0.0356996,-0.488769,1
861404964,-0.0425308,-0.0921484,0.0230873,0.582131,-0.059681,-0.0388534,-0.809971,0.870776,-0.0397471,-0.0356996,-0.488769,1
861440915,-0.0489087,-0.198563,-0.0313014,0.582076,-0.0624113,-0.0405225,-0.809722,0.870776,-0.0397471,-0.0356996,-0.488769,1
861472951,0.0903239,-0.197182,-0.0716997,0.581698,-0.0651102,-0.0413175,-0.809741,0.870776,-0.0397471,-0.0356996,-0.488769,1
861500959,-0.0440239,-0.232395,-0.00646032,0.581419,-0.0676422,-0.0425477,-0.809671,0.870776,-0.0397471,-0.0356996,-0.488769,1
861532930,0.18724,-0.308014,-0.0511617,0.581116,-0.070478,-0.045476,-0.809487,0.870776,-0.0397471,-0.0356996,-0.488769,1
861564891,0.128792,-0.291079,-0.0518118,0.580785,-0.0730707,-0.0484719,-0.809321,0.870776,-0.0397471,-0.0356996,-0.488769,1
861597752,0.0579587,-0.095109,-0.0163253,0.580453,-0.0770115,-0.0521849,-0.808962,0.870776,-0.0397471,-0.0356996,-0.488769,1
861629729,-0.271322,-0.294085,0.0549307,0.580182,-0.0808057,-0.0544519,-0.808637,0.870776,-0.0397471,-0.0356996,-0.488769,1
861661754,-0.0588838,-0.294467,0.0301598,0.579759,-0.0826997,-0.0564315,-0.808614,0.870776,-0.0397471,-0.0356996,-0.488769,1
861689724,-0.303543,-0.130662,0.111674,0.579432,-0.08433,-0.0586901,-0.808518,0.870776,-0.0397471,-0.0356996,-0.488769,1
861721699,0.247706,-0.241797,-0.0629943,0.579177,-0.0852594,-0.0609869,-0.808434,0.870776,-0.0397471,-0.0356996,-0.488769,1
861753692,0.281594,0.101094,-0.033124,0.57895,-0.0858375,-0.0626657,-0.808407,0.870776,-0.0397471,-0.0356996,-0.488769,1
861785655,-0.324701,-0.329972,-0.0159857,0.578585,-0.0880031,-0.0643288,-0.808305,0.870776,-0.0397471,-0.0356996,-0.488769,1
861817767,0.277022,-0.00182373,0.0438713,0.578694,-0.089175,-0.0660394,-0.80796,0.870776,-0.0397471,-0.0356996,-0.488769,1
861849737,-0.192941,0.0792594,-0.0673113,0.578525,-0.0894851,-0.0654472,-0.808095,0.870776,-0.0397471,-0.0356996,-0.488769,1
861881743,0.0058857,0.100942,-0.103814,0.578008,-0.0884351,-0.0640422,-0.808693,0.870776,-0.0397471,-0.0356996,-0.488769,1
861913657,-0.0381143,0.115276,-0.068008,0.577522,-0.0877214,-0.062125,-0.809267,0.870776,-0.0397471,-0.0356996,-0.488769,1
861942583,-0.0082057,0.122899,-0.0744992,0.577026,-0.0863857,-0.0606453,-0.809877,0.870776,-0.0397471,-0.0356996,-0.488769,1
861974495,-0.0813253,0.336112,0.0290632,0.576857,-0.0837902,-0.0590982,-0.810385,0.870776,-0.0397471,-0.0356996,-0.488769,1
862006655,0.209068,0.247418,-0.0368528,0.576475,-0.0794152,-0.0572968,-0.811226,0.870776,-0.0397471,-0.0356996,-0.488769,1
862038571,-0.0742765,0.43506,-0.0455601,0.576574,-0.0742115,-0.0546355,-0.811832,0.870776,-0.0397471,-0.0356996,-0.488769,1
862070591,0.0598081,0.425001,-0.114634,0.57635,-0.0684699,-0.0512646,-0.812715,0.870776,-0.0397471,-0.0356996,-0.488769,1
862102475,0.0868279,0.448793,-0.0695702,0.576066,-0.063385,-0.0466844,-0.813603,0.870776,-0.0397471,-0.0356996,-0.488769,1
862134532,-0.426053,0.265034,-0.0389083,0.575667,-0.0595903,-0.0406378,-0.814497,0.870776,-0.0397471,-0.0356996,-0.488769,1
862162544,-0.0795425,0.208037,-0.0965598,0.575186,-0.0570249,-0.0366893,-0.815207,0.870776,-0.0397471,-0.0356996,-0.488769,1
862194560,-0.387848,0.277479,-0.0526865,0.574565,-0.0545371,-0.0320509,-0.816011,0.870776,-0.0397471,-0.0356996,-0.488769,1
862226581,-0.10689,0.334944,-0.0290965,0.573919,-0.0510455,-0.0287577,-0.816813,0.870776,-0.0397471,-0.0356996,-0.488769,1
862258580,0.258874,0.435164,0.000324141,0.573326,-0.0470613,-0.0258057,-0.817567,0.870776,-0.0397471,-0.0356996,-0.488769,1
862291261,-0.048101,0.30635,-0.0933427,0.572356,-0.0436077,-0.0224966,-0.818536,0.870776,-0.0397471,-0.0356996,-0.488769,1
862323303,-0.366752,0.374604,-0.0264221,0.571913,-0.0406465,-0.0194439,-0.819076,0.870776,-0.0397471,-0.0356996,-0.488769,1
862351285,-0.157946,0.417577,-0.0196779,0.571526,-0.0365937,-0.0147396,-0.819635,0.870776,-0.0397471,-0.0356996,-0.488769,1
862383338,-0.215811,0.557276,0.0222349,0.571166,-0.0329092,-0.0113058,-0.820097,0.870776,-0.0397471,-0.0356996,-0.488769,1
862415311,0.243272,0.347801,-0.0958659,0.570698,-0.029238,-0.0080699,-0.8206,0.870776,-0.0397471,-0.0356996,-0.488769,1
862447463,0.0967371,0.0031014,-0.0131758,0.570582,-0.0276516,-0.0059026,-0.820754,0.870776,-0.0397471,-0.0356996,-0.488769,1
862479307,-0.272012,0.0526561,0.165126,0.570633,-0.0274868,-0.00391029,-0.820736,0.870776,-0.0397471,-0.0356996,-0.488769,1
862511314,0.30916,0.142957,0.0738038,0.570563,-0.027093,-0.00180883,-0.820805,0.870776,-0.0397471,-0.0356996,-0.488769,1
